CODIGO_AUTO;CODIGO;DESCRIPCION;REFERENCIA;TIPO INSUMO;TIPO INSUMO DET;UND NEGOCIOS;CENTRO_COSTOS
6518;8518;LENTES DE CONTACTO IQ SOFT COSMETICO -20.25;LCI-0006518;4;150;4;200102
6519;8519;LENTES DE CONTACTO IQ SOFT COSMETICO -20.50;LCI-0006519;4;150;4;200102
6520;8520;LENTES DE CONTACTO IQ SOFT COSMETICO -20.75;LCI-0006520;4;150;4;200102
6521;8521;LENTES DE CONTACTO IQ SOFT COSMETICO -21.00;LCI-0006521;4;150;4;200102
6522;8522;LENTES DE CONTACTO IQ SOFT COSMETICO -21.25;LCI-0006522;4;150;4;200102
6523;8523;LENTES DE CONTACTO IQ SOFT COSMETICO -21.50;LCI-0006523;4;150;4;200102
6524;8524;LENTES DE CONTACTO IQ SOFT COSMETICO -21.75;LCI-0006524;4;150;4;200102
6525;8525;LENTES DE CONTACTO IQ SOFT COSMETICO -22.00;LCI-0006525;4;150;4;200102
6526;8526;LENTES DE CONTACTO IQ SOFT COSMETICO -22.25;LCI-0006526;4;150;4;200102
6527;8527;LENTES DE CONTACTO IQ SOFT COSMETICO -22.50;LCI-0006527;4;150;4;200102
6528;8528;LENTES DE CONTACTO IQ SOFT COSMETICO -22.75;LCI-0006528;4;150;4;200102
6529;8529;LENTES DE CONTACTO IQ SOFT COSMETICO -23.00;LCI-0006529;4;150;4;200102
6530;8530;LENTES DE CONTACTO IQ SOFT COSMETICO -23.25;LCI-0006530;4;150;4;200102
6531;8531;LENTES DE CONTACTO IQ SOFT COSMETICO -23.50;LCI-0006531;4;150;4;200102
6532;8532;LENTES DE CONTACTO IQ SOFT COSMETICO -23.75;LCI-0006532;4;150;4;200102
6533;8533;LENTES DE CONTACTO IQ SOFT COSMETICO -24.00;LCI-0006533;4;150;4;200102
6534;8534;LENTES DE CONTACTO IQ SOFT COSMETICO -24.25;LCI-0006534;4;150;4;200102
6535;8535;LENTES DE CONTACTO IQ SOFT COSMETICO -24.50;LCI-0006535;4;150;4;200102
6536;8536;LENTES DE CONTACTO IQ SOFT COSMETICO -24.75;LCI-0006536;4;150;4;200102
6537;8537;LENTES DE CONTACTO IQ SOFT COSMETICO -25.00;LCI-0006537;4;150;4;200102
6538;8538;LENTES DE CONTACTO IQ SOFT COSMETICO -25.25;LCI-0006538;4;150;4;200102
6539;8539;LENTES DE CONTACTO IQ SOFT COSMETICO -25.50;LCI-0006539;4;150;4;200102
6540;8540;LENTES DE CONTACTO IQ SOFT COSMETICO -25.75;LCI-0006540;4;150;4;200102
6541;8541;LENTES DE CONTACTO IQ SOFT COSMETICO -26.00;LCI-0006541;4;150;4;200102
6542;8542;LENTES DE CONTACTO IQ SOFT COSMETICO -26.25;LCI-0006542;4;150;4;200102
6543;8543;LENTES DE CONTACTO IQ SOFT COSMETICO -26.50;LCI-0006543;4;150;4;200102
6544;8544;LENTES DE CONTACTO IQ SOFT COSMETICO -26.75;LCI-0006544;4;150;4;200102
6545;8545;LENTES DE CONTACTO IQ SOFT COSMETICO -27.00;LCI-0006545;4;150;4;200102
6546;8546;LENTES DE CONTACTO IQ SOFT COSMETICO -27.25;LCI-0006546;4;150;4;200102
6547;8547;LENTES DE CONTACTO IQ SOFT COSMETICO -27.50;LCI-0006547;4;150;4;200102
6548;8548;LENTES DE CONTACTO IQ SOFT COSMETICO -27.75;LCI-0006548;4;150;4;200102
6549;8549;LENTES DE CONTACTO IQ SOFT COSMETICO -28.00;LCI-0006549;4;150;4;200102
6550;8550;LENTES DE CONTACTO IQ SOFT COSMETICO -28.25;LCI-0006550;4;150;4;200102
6551;8551;LENTES DE CONTACTO IQ SOFT COSMETICO -28.50;LCI-0006551;4;150;4;200102
6552;8552;LENTES DE CONTACTO IQ SOFT COSMETICO -28.75;LCI-0006552;4;150;4;200102
6553;8553;LENTES DE CONTACTO IQ SOFT COSMETICO -29.00;LCI-0006553;4;150;4;200102
6554;8554;LENTES DE CONTACTO IQ SOFT COSMETICO -29.25;LCI-0006554;4;150;4;200102
6555;8555;LENTES DE CONTACTO IQ SOFT COSMETICO -29.50;LCI-0006555;4;150;4;200102
6556;8556;LENTES DE CONTACTO IQ SOFT COSMETICO -29.75;LCI-0006556;4;150;4;200102
6557;8557;LENTES DE CONTACTO IQ SOFT COSMETICO -30.00;LCI-0006557;4;150;4;200102
6558;8558;LENTES DE CONTACTO IQ SOFT COSMETICO +30.00;LCI-0006558;4;150;4;200102
6559;8559;LENTES DE CONTACTO IQ SOFT COSMETICO +29.75;LCI-0006559;4;150;4;200102
6560;8560;LENTES DE CONTACTO IQ SOFT COSMETICO +29.50;LCI-0006560;4;150;4;200102
6561;8561;LENTES DE CONTACTO IQ SOFT COSMETICO +29.25;LCI-0006561;4;150;4;200102
6562;8562;LENTES DE CONTACTO IQ SOFT COSMETICO +29.00;LCI-0006562;4;150;4;200102
6563;8563;LENTES DE CONTACTO IQ SOFT COSMETICO +28.75;LCI-0006563;4;150;4;200102
6564;8564;LENTES DE CONTACTO IQ SOFT COSMETICO +28.50;LCI-0006564;4;150;4;200102
6565;8565;LENTES DE CONTACTO IQ SOFT COSMETICO +28.25;LCI-0006565;4;150;4;200102
6566;8566;LENTES DE CONTACTO IQ SOFT COSMETICO +28.00;LCI-0006566;4;150;4;200102
6567;8567;LENTES DE CONTACTO IQ SOFT COSMETICO +27.75;LCI-0006567;4;150;4;200102
6568;8568;LENTES DE CONTACTO IQ SOFT COSMETICO +27.50;LCI-0006568;4;150;4;200102
6569;8569;LENTES DE CONTACTO IQ SOFT COSMETICO +27.25;LCI-0006569;4;150;4;200102
6570;8570;LENTES DE CONTACTO IQ SOFT COSMETICO +27.00;LCI-0006570;4;150;4;200102
6571;8571;LENTES DE CONTACTO IQ SOFT COSMETICO +26.75;LCI-0006571;4;150;4;200102
6572;8572;LENTES DE CONTACTO IQ SOFT COSMETICO +26.50;LCI-0006572;4;150;4;200102
6573;8573;LENTES DE CONTACTO IQ SOFT COSMETICO +26.25;LCI-0006573;4;150;4;200102
6574;8574;LENTES DE CONTACTO IQ SOFT COSMETICO +26.00;LCI-0006574;4;150;4;200102
6575;8575;LENTES DE CONTACTO IQ SOFT COSMETICO +25.75;LCI-0006575;4;150;4;200102
6576;8576;LENTES DE CONTACTO IQ SOFT COSMETICO +25.50;LCI-0006576;4;150;4;200102
6577;8577;LENTES DE CONTACTO IQ SOFT COSMETICO +25.25;LCI-0006577;4;150;4;200102
6578;8578;LENTES DE CONTACTO IQ SOFT COSMETICO +25.00;LCI-0006578;4;150;4;200102
6579;8579;LENTES DE CONTACTO IQ SOFT COSMETICO +24.75;LCI-0006579;4;150;4;200102
6580;8580;LENTES DE CONTACTO IQ SOFT COSMETICO +24.50;LCI-0006580;4;150;4;200102
6581;8581;LENTES DE CONTACTO IQ SOFT COSMETICO +24.25;LCI-0006581;4;150;4;200102
6582;8582;LENTES DE CONTACTO IQ SOFT COSMETICO +24.00;LCI-0006582;4;150;4;200102
6583;8583;LENTES DE CONTACTO IQ SOFT COSMETICO +23.75;LCI-0006583;4;150;4;200102
6584;8584;LENTES DE CONTACTO IQ SOFT COSMETICO +23.50;LCI-0006584;4;150;4;200102
6585;8585;LENTES DE CONTACTO IQ SOFT COSMETICO +23.25;LCI-0006585;4;150;4;200102
6586;8586;LENTES DE CONTACTO IQ SOFT COSMETICO +23.00;LCI-0006586;4;150;4;200102
6587;8587;LENTES DE CONTACTO IQ SOFT COSMETICO +22.75;LCI-0006587;4;150;4;200102
6588;8588;LENTES DE CONTACTO IQ SOFT COSMETICO +22.50;LCI-0006588;4;150;4;200102
6589;8589;LENTES DE CONTACTO IQ SOFT COSMETICO +22.25;LCI-0006589;4;150;4;200102
6590;8590;LENTES DE CONTACTO IQ SOFT COSMETICO +22.00;LCI-0006590;4;150;4;200102
6591;8591;LENTES DE CONTACTO IQ SOFT COSMETICO +21.75;LCI-0006591;4;150;4;200102
6592;8592;LENTES DE CONTACTO IQ SOFT COSMETICO +21.50;LCI-0006592;4;150;4;200102
6593;8593;LENTES DE CONTACTO IQ SOFT COSMETICO +21.25;LCI-0006593;4;150;4;200102
6594;8594;LENTES DE CONTACTO IQ SOFT COSMETICO +21.00;LCI-0006594;4;150;4;200102
6595;8595;LENTES DE CONTACTO IQ SOFT COSMETICO +20.75;LCI-0006595;4;150;4;200102
6596;8596;LENTES DE CONTACTO IQ SOFT COSMETICO +20.50;LCI-0006596;4;150;4;200102
6597;8597;LENTES DE CONTACTO IQ SOFT COSMETICO +20.25;LCI-0006597;4;150;4;200102
6598;8598;LENTES DE CONTACTO IQ SOFT COSMETICO +20.00;LCI-0006598;4;150;4;200102
6599;8599;LENTES DE CONTACTO IQ SOFT COSMETICO +19.75;LCI-0006599;4;150;4;200102
6600;8600;LENTES DE CONTACTO IQ SOFT COSMETICO +19.50;LCI-0006600;4;150;4;200102
6601;8601;LENTES DE CONTACTO IQ SOFT COSMETICO +19.25;LCI-0006601;4;150;4;200102
6602;8602;LENTES DE CONTACTO IQ SOFT COSMETICO +19.00;LCI-0006602;4;150;4;200102
6603;8603;LENTES DE CONTACTO IQ SOFT COSMETICO +18.75;LCI-0006603;4;150;4;200102
6604;8604;LENTES DE CONTACTO IQ SOFT COSMETICO +18.50;LCI-0006604;4;150;4;200102
6605;8605;LENTES DE CONTACTO IQ SOFT COSMETICO +18.25;LCI-0006605;4;150;4;200102
6606;8606;LENTES DE CONTACTO IQ SOFT COSMETICO +18.00;LCI-0006606;4;150;4;200102
6607;8607;LENTES DE CONTACTO IQ SOFT COSMETICO +17.75;LCI-0006607;4;150;4;200102
6608;8608;LENTES DE CONTACTO IQ SOFT COSMETICO +17.50;LCI-0006608;4;150;4;200102
6609;8609;LENTES DE CONTACTO IQ SOFT COSMETICO +17.25;LCI-0006609;4;150;4;200102
6610;8610;LENTES DE CONTACTO IQ SOFT COSMETICO +17.00;LCI-0006610;4;150;4;200102
6611;8611;LENTES DE CONTACTO IQ SOFT COSMETICO +16.75;LCI-0006611;4;150;4;200102
6612;8612;LENTES DE CONTACTO IQ SOFT COSMETICO +16.50;LCI-0006612;4;150;4;200102
6613;8613;LENTES DE CONTACTO IQ SOFT COSMETICO +16.25;LCI-0006613;4;150;4;200102
6614;8614;LENTES DE CONTACTO IQ SOFT COSMETICO +16.00;LCI-0006614;4;150;4;200102
6615;8615;LENTES DE CONTACTO IQ SOFT COSMETICO +15.75;LCI-0006615;4;150;4;200102
6616;8616;LENTES DE CONTACTO IQ SOFT COSMETICO +15.50;LCI-0006616;4;150;4;200102
6617;8617;LENTES DE CONTACTO IQ SOFT COSMETICO +15.25;LCI-0006617;4;150;4;200102
6618;8618;LENTES DE CONTACTO IQ SOFT COSMETICO +15.00;LCI-0006618;4;150;4;200102
6619;8619;LENTES DE CONTACTO IQ SOFT COSMETICO +14.75;LCI-0006619;4;150;4;200102
6620;8620;LENTES DE CONTACTO IQ SOFT COSMETICO +14.50;LCI-0006620;4;150;4;200102
6621;8621;LENTES DE CONTACTO IQ SOFT COSMETICO +14.25;LCI-0006621;4;150;4;200102
6622;8622;LENTES DE CONTACTO IQ SOFT COSMETICO +14.00;LCI-0006622;4;150;4;200102
6623;8623;LENTES DE CONTACTO IQ SOFT COSMETICO +13.75;LCI-0006623;4;150;4;200102
6624;8624;LENTES DE CONTACTO IQ SOFT COSMETICO +13.50;LCI-0006624;4;150;4;200102
6625;8625;LENTES DE CONTACTO IQ SOFT COSMETICO +13.25;LCI-0006625;4;150;4;200102
6626;8626;LENTES DE CONTACTO IQ SOFT COSMETICO +13.00;LCI-0006626;4;150;4;200102
6627;8627;LENTES DE CONTACTO IQ SOFT COSMETICO +12.75;LCI-0006627;4;150;4;200102
6628;8628;LENTES DE CONTACTO IQ SOFT COSMETICO +12.50;LCI-0006628;4;150;4;200102
6629;8629;LENTES DE CONTACTO IQ SOFT COSMETICO +12.25;LCI-0006629;4;150;4;200102
6630;8630;LENTES DE CONTACTO IQ SOFT COSMETICO +12.00;LCI-0006630;4;150;4;200102
6631;8631;LENTES DE CONTACTO IQ SOFT COSMETICO +11.75;LCI-0006631;4;150;4;200102
6632;8632;LENTES DE CONTACTO IQ SOFT COSMETICO +11.50;LCI-0006632;4;150;4;200102
6633;8633;LENTES DE CONTACTO IQ SOFT COSMETICO +11.25;LCI-0006633;4;150;4;200102
6634;8634;LENTES DE CONTACTO IQ SOFT COSMETICO +11.00;LCI-0006634;4;150;4;200102
6635;8635;LENTES DE CONTACTO IQ SOFT COSMETICO +10.75;LCI-0006635;4;150;4;200102
6636;8636;LENTES DE CONTACTO IQ SOFT COSMETICO +10.50;LCI-0006636;4;150;4;200102
6637;8637;LENTES DE CONTACTO IQ SOFT COSMETICO +10.25;LCI-0006637;4;150;4;200102
6638;8638;LENTES DE CONTACTO IQ SOFT COSMETICO +10.00;LCI-0006638;4;150;4;200102
6639;8639;LENTES DE CONTACTO IQ SOFT COSMETICO +9.75;LCI-0006639;4;150;4;200102
6640;8640;LENTES DE CONTACTO IQ SOFT COSMETICO +9.50;LCI-0006640;4;150;4;200102
6641;8641;LENTES DE CONTACTO IQ SOFT COSMETICO +9.25;LCI-0006641;4;150;4;200102
6642;8642;LENTES DE CONTACTO IQ SOFT COSMETICO +9.00;LCI-0006642;4;150;4;200102
6643;8643;LENTES DE CONTACTO IQ SOFT COSMETICO +8.75;LCI-0006643;4;150;4;200102
6644;8644;LENTES DE CONTACTO IQ SOFT COSMETICO +8.50;LCI-0006644;4;150;4;200102
6645;8645;LENTES DE CONTACTO IQ SOFT COSMETICO +8.25;LCI-0006645;4;150;4;200102
6646;8646;LENTES DE CONTACTO IQ SOFT COSMETICO +8.00;LCI-0006646;4;150;4;200102
6647;8647;LENTES DE CONTACTO IQ SOFT COSMETICO +7.75;LCI-0006647;4;150;4;200102
6648;8648;LENTES DE CONTACTO IQ SOFT COSMETICO +7.50;LCI-0006648;4;150;4;200102
6649;8649;LENTES DE CONTACTO IQ SOFT COSMETICO +7.25;LCI-0006649;4;150;4;200102
6650;8650;LENTES DE CONTACTO IQ SOFT COSMETICO +7.00;LCI-0006650;4;150;4;200102
6651;8651;LENTES DE CONTACTO IQ SOFT COSMETICO +6.75;LCI-0006651;4;150;4;200102
6652;8652;LENTES DE CONTACTO IQ SOFT COSMETICO +6.50;LCI-0006652;4;150;4;200102
6653;8653;LENTES DE CONTACTO IQ SOFT COSMETICO +6.25;LCI-0006653;4;150;4;200102
6654;8654;LENTES DE CONTACTO IQ SOFT COSMETICO +6.00;LCI-0006654;4;150;4;200102
6655;8655;LENTES DE CONTACTO IQ SOFT COSMETICO +5.75;LCI-0006655;4;150;4;200102
6656;8656;LENTES DE CONTACTO IQ SOFT COSMETICO +5.50;LCI-0006656;4;150;4;200102
6657;8657;LENTES DE CONTACTO IQ SOFT COSMETICO +5.25;LCI-0006657;4;150;4;200102
6658;8658;LENTES DE CONTACTO IQ SOFT COSMETICO +5.00;LCI-0006658;4;150;4;200102
6659;8659;LENTES DE CONTACTO IQ SOFT COSMETICO +4.75;LCI-0006659;4;150;4;200102
6660;8660;LENTES DE CONTACTO IQ SOFT COSMETICO +4.50;LCI-0006660;4;150;4;200102
6661;8661;LENTES DE CONTACTO IQ SOFT COSMETICO +4.25;LCI-0006661;4;150;4;200102
6662;8662;LENTES DE CONTACTO IQ SOFT COSMETICO +4.00;LCI-0006662;4;150;4;200102
6663;8663;LENTES DE CONTACTO IQ SOFT COSMETICO +3.75;LCI-0006663;4;150;4;200102
6664;8664;LENTES DE CONTACTO IQ SOFT COSMETICO +3.50;LCI-0006664;4;150;4;200102
6665;8665;LENTES DE CONTACTO IQ SOFT COSMETICO +3.25;LCI-0006665;4;150;4;200102
6666;8666;LENTES DE CONTACTO IQ SOFT COSMETICO +3.00;LCI-0006666;4;150;4;200102
6667;8667;LENTES DE CONTACTO IQ SOFT COSMETICO +2.75;LCI-0006667;4;150;4;200102
6668;8668;LENTES DE CONTACTO IQ SOFT COSMETICO +2.50;LCI-0006668;4;150;4;200102
6669;8669;LENTES DE CONTACTO IQ SOFT COSMETICO +2.25;LCI-0006669;4;150;4;200102
6670;8670;LENTES DE CONTACTO IQ SOFT COSMETICO +2.00;LCI-0006670;4;150;4;200102
6671;8671;LENTES DE CONTACTO IQ SOFT COSMETICO +1.75;LCI-0006671;4;150;4;200102
6672;8672;LENTES DE CONTACTO IQ SOFT COSMETICO +1.50;LCI-0006672;4;150;4;200102
6673;8673;LENTES DE CONTACTO IQ SOFT COSMETICO +1.25;LCI-0006673;4;150;4;200102
6674;8674;LENTES DE CONTACTO IQ SOFT COSMETICO +1.00;LCI-0006674;4;150;4;200102
6675;8675;LENTES DE CONTACTO IQ SOFT COSMETICO +0.75;LCI-0006675;4;150;4;200102
6676;8676;LENTES DE CONTACTO IQ SOFT COSMETICO +0.50;LCI-0006676;4;150;4;200102
6677;8677;LENTES DE CONTACTO IQ SOFT COSMETICO +0.25;LCI-0006677;4;150;4;200102
6678;8678;LENTES DE CONTACTO IQ SOFT COSMETICO +0.00;LCI-0006678;4;150;4;200102
6679;8679;LENTES DE CONTACTO IQ SOFT COSMETICO -0.25;LCI-0006679;4;150;4;200102
6680;8680;LENTES DE CONTACTO IQ SOFT COSMETICO -0.50;LCI-0006680;4;150;4;200102
6681;8681;LENTES DE CONTACTO IQ SOFT COSMETICO -0.75;LCI-0006681;4;150;4;200102
6682;8682;LENTES DE CONTACTO IQ SOFT COSMETICO -1.00;LCI-0006682;4;150;4;200102
6683;8683;LENTES DE CONTACTO IQ SOFT COSMETICO -1.25;LCI-0006683;4;150;4;200102
6684;8684;LENTES DE CONTACTO IQ SOFT COSMETICO -1.50;LCI-0006684;4;150;4;200102
6685;8685;LENTES DE CONTACTO IQ SOFT COSMETICO -1.75;LCI-0006685;4;150;4;200102
6686;8686;LENTES DE CONTACTO IQ SOFT COSMETICO -2.00;LCI-0006686;4;150;4;200102
6687;8687;LENTES DE CONTACTO IQ SOFT COSMETICO -2.25;LCI-0006687;4;150;4;200102
6688;8688;LENTES DE CONTACTO IQ SOFT COSMETICO -2.50;LCI-0006688;4;150;4;200102
6689;8689;LENTES DE CONTACTO IQ SOFT COSMETICO -2.75;LCI-0006689;4;150;4;200102
6690;8690;LENTES DE CONTACTO IQ SOFT COSMETICO -3.00;LCI-0006690;4;150;4;200102
6691;8691;LENTES DE CONTACTO IQ SOFT COSMETICO -3.25;LCI-0006691;4;150;4;200102
6692;8692;LENTES DE CONTACTO IQ SOFT COSMETICO -3.50;LCI-0006692;4;150;4;200102
6693;8693;LENTES DE CONTACTO IQ SOFT COSMETICO -3.75;LCI-0006693;4;150;4;200102
6694;8694;LENTES DE CONTACTO IQ SOFT COSMETICO -4.00;LCI-0006694;4;150;4;200102
6695;8695;LENTES DE CONTACTO IQ SOFT COSMETICO -4.25;LCI-0006695;4;150;4;200102
6696;8696;LENTES DE CONTACTO IQ SOFT COSMETICO -4.50;LCI-0006696;4;150;4;200102
6697;8697;LENTES DE CONTACTO IQ SOFT COSMETICO -4.75;LCI-0006697;4;150;4;200102
6698;8698;LENTES DE CONTACTO IQ SOFT COSMETICO -5.00;LCI-0006698;4;150;4;200102
6699;8699;LENTES DE CONTACTO IQ SOFT COSMETICO -5.25;LCI-0006699;4;150;4;200102
6700;8700;LENTES DE CONTACTO IQ SOFT COSMETICO -5.50;LCI-0006700;4;150;4;200102
6701;8701;LENTES DE CONTACTO IQ SOFT COSMETICO -5.75;LCI-0006701;4;150;4;200102
6702;8702;LENTES DE CONTACTO IQ SOFT COSMETICO -6.00;LCI-0006702;4;150;4;200102
6703;8703;LENTES DE CONTACTO IQ SOFT COSMETICO -6.25;LCI-0006703;4;150;4;200102
6704;8704;LENTES DE CONTACTO IQ SOFT COSMETICO -6.50;LCI-0006704;4;150;4;200102
6705;8705;LENTES DE CONTACTO IQ SOFT COSMETICO -6.75;LCI-0006705;4;150;4;200102
6706;8706;LENTES DE CONTACTO IQ SOFT COSMETICO -7.00;LCI-0006706;4;150;4;200102
6707;8707;LENTES DE CONTACTO IQ SOFT COSMETICO -7.25;LCI-0006707;4;150;4;200102
6708;8708;LENTES DE CONTACTO IQ SOFT COSMETICO -7.50;LCI-0006708;4;150;4;200102
6709;8709;LENTES DE CONTACTO IQ SOFT COSMETICO -7.75;LCI-0006709;4;150;4;200102
6710;8710;LENTES DE CONTACTO IQ SOFT COSMETICO -8.00;LCI-0006710;4;150;4;200102
6711;8711;LENTES DE CONTACTO IQ SOFT COSMETICO -8.25;LCI-0006711;4;150;4;200102
6712;8712;LENTES DE CONTACTO IQ SOFT COSMETICO -8.50;LCI-0006712;4;150;4;200102
6713;8713;LENTES DE CONTACTO IQ SOFT COSMETICO -8.75;LCI-0006713;4;150;4;200102
6714;8714;LENTES DE CONTACTO IQ SOFT COSMETICO -9.00;LCI-0006714;4;150;4;200102
6715;8715;LENTES DE CONTACTO IQ SOFT COSMETICO -9.25;LCI-0006715;4;150;4;200102
6716;8716;LENTES DE CONTACTO IQ SOFT COSMETICO -9.50;LCI-0006716;4;150;4;200102
6717;8717;LENTES DE CONTACTO IQ SOFT COSMETICO -9.75;LCI-0006717;4;150;4;200102
6718;8718;LENTES DE CONTACTO IQ SOFT COSMETICO -10.00;LCI-0006718;4;150;4;200102
6719;8719;LENTES DE CONTACTO IQ SOFT COSMETICO -10.25;LCI-0006719;4;150;4;200102
6720;8720;LENTES DE CONTACTO IQ SOFT COSMETICO -10.50;LCI-0006720;4;150;4;200102
6721;8721;LENTES DE CONTACTO IQ SOFT COSMETICO -10.75;LCI-0006721;4;150;4;200102
6722;8722;LENTES DE CONTACTO IQ SOFT COSMETICO -11.00;LCI-0006722;4;150;4;200102
6723;8723;LENTES DE CONTACTO IQ SOFT COSMETICO -11.25;LCI-0006723;4;150;4;200102
6724;8724;LENTES DE CONTACTO IQ SOFT COSMETICO -11.50;LCI-0006724;4;150;4;200102
6725;8725;LENTES DE CONTACTO IQ SOFT COSMETICO -11.75;LCI-0006725;4;150;4;200102
6726;8726;LENTES DE CONTACTO IQ SOFT COSMETICO -12.00;LCI-0006726;4;150;4;200102
6727;8727;LENTES DE CONTACTO IQ SOFT COSMETICO -12.25;LCI-0006727;4;150;4;200102
6728;8728;LENTES DE CONTACTO IQ SOFT COSMETICO -12.50;LCI-0006728;4;150;4;200102
6729;8729;LENTES DE CONTACTO IQ SOFT COSMETICO -12.75;LCI-0006729;4;150;4;200102
6730;8730;LENTES DE CONTACTO IQ SOFT COSMETICO -13.00;LCI-0006730;4;150;4;200102
6731;8731;LENTES DE CONTACTO IQ SOFT COSMETICO -13.25;LCI-0006731;4;150;4;200102
6732;8732;LENTES DE CONTACTO IQ SOFT COSMETICO -13.50;LCI-0006732;4;150;4;200102
6733;8733;LENTES DE CONTACTO IQ SOFT COSMETICO -13.75;LCI-0006733;4;150;4;200102
6734;8734;LENTES DE CONTACTO IQ SOFT COSMETICO -14.00;LCI-0006734;4;150;4;200102
6735;8735;LENTES DE CONTACTO IQ SOFT COSMETICO -14.25;LCI-0006735;4;150;4;200102
6736;8736;LENTES DE CONTACTO IQ SOFT COSMETICO -14.50;LCI-0006736;4;150;4;200102
6737;8737;LENTES DE CONTACTO IQ SOFT COSMETICO -14.75;LCI-0006737;4;150;4;200102
6738;8738;LENTES DE CONTACTO IQ SOFT COSMETICO -15.00;LCI-0006738;4;150;4;200102
6739;8739;LENTES DE CONTACTO IQ SOFT COSMETICO -15.25;LCI-0006739;4;150;4;200102
6740;8740;LENTES DE CONTACTO IQ SOFT COSMETICO -15.50;LCI-0006740;4;150;4;200102
6741;8741;LENTES DE CONTACTO IQ SOFT COSMETICO -15.75;LCI-0006741;4;150;4;200102
6742;8742;LENTES DE CONTACTO IQ SOFT COSMETICO -16.00;LCI-0006742;4;150;4;200102
6743;8743;LENTES DE CONTACTO IQ SOFT COSMETICO -16.25;LCI-0006743;4;150;4;200102
6744;8744;LENTES DE CONTACTO IQ SOFT COSMETICO -16.50;LCI-0006744;4;150;4;200102
6745;8745;LENTES DE CONTACTO IQ SOFT COSMETICO -16.75;LCI-0006745;4;150;4;200102
6746;8746;LENTES DE CONTACTO IQ SOFT COSMETICO -17.00;LCI-0006746;4;150;4;200102
6747;8747;LENTES DE CONTACTO IQ SOFT COSMETICO -17.25;LCI-0006747;4;150;4;200102
6748;8748;LENTES DE CONTACTO IQ SOFT COSMETICO -17.50;LCI-0006748;4;150;4;200102
6749;8749;LENTES DE CONTACTO IQ SOFT COSMETICO -17.75;LCI-0006749;4;150;4;200102
6750;8750;LENTES DE CONTACTO IQ SOFT COSMETICO -18.00;LCI-0006750;4;150;4;200102
6751;8751;LENTES DE CONTACTO IQ SOFT COSMETICO -18.25;LCI-0006751;4;150;4;200102
6752;8752;LENTES DE CONTACTO IQ SOFT COSMETICO -18.50;LCI-0006752;4;150;4;200102
6753;8753;LENTES DE CONTACTO IQ SOFT COSMETICO -18.75;LCI-0006753;4;150;4;200102
6754;8754;LENTES DE CONTACTO IQ SOFT COSMETICO -19.00;LCI-0006754;4;150;4;200102
6755;8755;LENTES DE CONTACTO IQ SOFT COSMETICO -19.25;LCI-0006755;4;150;4;200102
6756;8756;LENTES DE CONTACTO IQ SOFT COSMETICO -19.50;LCI-0006756;4;150;4;200102
6757;8757;LENTES DE CONTACTO IQ SOFT COSMETICO -19.75;LCI-0006757;4;150;4;200102
6758;8758;LENTES DE CONTACTO IQ SOFT COSMETICO -20.00;LCI-0006758;4;150;4;200102
6759;8759;LENTES DE CONTACTO IQ SOFT COSMETICO -20.25;LCI-0006759;4;150;4;200102
6760;8760;LENTES DE CONTACTO IQ SOFT COSMETICO -20.50;LCI-0006760;4;150;4;200102
6761;8761;LENTES DE CONTACTO IQ SOFT COSMETICO -20.75;LCI-0006761;4;150;4;200102
6762;8762;LENTES DE CONTACTO IQ SOFT COSMETICO -21.00;LCI-0006762;4;150;4;200102
6763;8763;LENTES DE CONTACTO IQ SOFT COSMETICO -21.25;LCI-0006763;4;150;4;200102
6764;8764;LENTES DE CONTACTO IQ SOFT COSMETICO -21.50;LCI-0006764;4;150;4;200102
6765;8765;LENTES DE CONTACTO IQ SOFT COSMETICO -21.75;LCI-0006765;4;150;4;200102
6766;8766;LENTES DE CONTACTO IQ SOFT COSMETICO -22.00;LCI-0006766;4;150;4;200102
6767;8767;LENTES DE CONTACTO IQ SOFT COSMETICO -22.25;LCI-0006767;4;150;4;200102
6768;8768;LENTES DE CONTACTO IQ SOFT COSMETICO -22.50;LCI-0006768;4;150;4;200102
6769;8769;LENTES DE CONTACTO IQ SOFT COSMETICO -22.75;LCI-0006769;4;150;4;200102
6770;8770;LENTES DE CONTACTO IQ SOFT COSMETICO -23.00;LCI-0006770;4;150;4;200102
6771;8771;LENTES DE CONTACTO IQ SOFT COSMETICO -23.25;LCI-0006771;4;150;4;200102
6772;8772;LENTES DE CONTACTO IQ SOFT COSMETICO -23.50;LCI-0006772;4;150;4;200102
6773;8773;LENTES DE CONTACTO IQ SOFT COSMETICO -23.75;LCI-0006773;4;150;4;200102
6774;8774;LENTES DE CONTACTO IQ SOFT COSMETICO -24.00;LCI-0006774;4;150;4;200102
6775;8775;LENTES DE CONTACTO IQ SOFT COSMETICO -24.25;LCI-0006775;4;150;4;200102
6776;8776;LENTES DE CONTACTO IQ SOFT COSMETICO -24.50;LCI-0006776;4;150;4;200102
6777;8777;LENTES DE CONTACTO IQ SOFT COSMETICO -24.75;LCI-0006777;4;150;4;200102
6778;8778;LENTES DE CONTACTO IQ SOFT COSMETICO -25.00;LCI-0006778;4;150;4;200102
6779;8779;LENTES DE CONTACTO IQ SOFT COSMETICO -25.25;LCI-0006779;4;150;4;200102
